Age,Grade,Gender,Year,Number,Sector
15,L1,MA,1984,2948,PUB
15,L2,FE,1984,338,PUB
15,L2,MA,1984,536,PUB
16,L1,FE,1984,5935,PUB
16,L1,MA,1984,7839,PUB
16,L2,FE,1984,1785,PUB
16,L2,MA,1984,2289,PUB
16,L3,FE,1984,282,PUB
16,L3,MA,1984,469,PUB
17,L1,FE,1984,8634,PUB
17,L1,MA,1984,12865,PUB
17,L2,FE,1984,4889,PUB
17,L2,MA,1984,6530,PUB
17,L3,FE,1984,1532,PUB
17,L3,MA,1984,2230,PUB
18,L1,FE,1984,9044,PUB
18,L1,MA,1984,15301,PUB
18,L2,FE,1984,6627,PUB
18,L2,MA,1984,10154,PUB
18,L3,FE,1984,4597,PUB
18,L3,MA,1984,6455,PUB
19,L1,FE,1984,7888,PUB
19,L1,MA,1984,14768,PUB
19,L2,FE,1984,6845,PUB
19,L2,MA,1984,11540,PUB
19,L3,FE,1984,6878,PUB
19,L3,MA,1984,10636,PUB
20,L1,FE,1984,5366,PUB
20,L1,MA,1984,9992,PUB
20,L2,FE,1984,5971,PUB
20,L2,MA,1984,10525,PUB
20,L3,FE,1984,8133,PUB
20,L3,MA,1984,13290,PUB
21,L1,FE,1984,2350,PUB
21,L1,MA,1984,4326,PUB
21,L2,FE,1984,3763,PUB
21,L2,MA,1984,6709,PUB
21,L3,FE,1984,7586,PUB
21,L3,MA,1984,12993,PUB
22,L1,FE,1984,790,PUB
22,L1,MA,1984,1490,PUB
22,L2,FE,1984,1805,PUB
22,L2,MA,1984,3092,PUB
22,L3,FE,1984,5819,PUB
22,L3,MA,1984,9932,PUB
23,L2,FE,1984,648,PUB
23,L2,MA,1984,1262,PUB
23,L3,FE,1984,3187,PUB
23,L3,MA,1984,5628,PUB
15,L1,FE,1985,2464,PUB
15,L1,MA,1985,3227,PUB
15,L2,FE,1985,440,PUB
15,L2,MA,1985,608,PUB
16,L1,FE,1985,5964,PUB
16,L1,MA,1985,8583,PUB
16,L2,FE,1985,2173,PUB
16,L2,MA,1985,2808,PUB
16,L3,FE,1985,377,PUB
16,L3,MA,1985,651,PUB
17,L1,FE,1985,7698,PUB
17,L1,MA,1985,12325,PUB
17,L2,FE,1985,5338,PUB
17,L2,MA,1985,7042,PUB
17,L3,FE,1985,1836,PUB
17,L3,MA,1985,2506,PUB
18,L1,FE,1985,8327,PUB
18,L1,MA,1985,14799,PUB
18,L2,FE,1985,7317,PUB
18,L2,MA,1985,10636,PUB
18,L3,FE,1985,5302,PUB
18,L3,MA,1985,6913,PUB
19,L1,FE,1985,7153,PUB
19,L1,MA,1985,13704,PUB
19,L2,FE,1985,7467,PUB
19,L2,MA,1985,11902,PUB
19,L3,FE,1985,7948,PUB
19,L3,MA,1985,11335,PUB
20,L1,FE,1985,5110,PUB
20,L1,MA,1985,9029,PUB
20,L2,FE,1985,6026,PUB
20,L2,MA,1985,11114,PUB
20,L3,FE,1985,8882,PUB
20,L3,MA,1985,14004,PUB
21,L1,FE,1985,2067,PUB
21,L1,MA,1985,3971,PUB
21,L2,FE,1985,4080,PUB
21,L2,MA,1985,7045,PUB
21,L3,FE,1985,7591,PUB
21,L3,MA,1985,13150,PUB
22,L1,FE,1985,354,PUB
22,L1,MA,1985,1007,PUB
22,L2,FE,1985,1719,PUB
22,L2,MA,1985,3063,PUB
22,L3,FE,1985,5053,PUB
22,L3,MA,1985,8990,PUB
23,L2,FE,1985,427,PUB
23,L2,MA,1985,950,PUB
23,L3,FE,1985,2143,PUB
23,L3,MA,1985,4081,PUB
15,L1,FE,1986,2688,PUB
15,L1,MA,1986,3570,PUB
15,L2,FE,1986,507,PUB
15,L2,MA,1986,795,PUB
16,L1,FE,1986,6364,PUB
16,L1,MA,1986,9073,PUB
16,L2,FE,1986,2308,PUB
16,L2,MA,1986,3148,PUB
16,L3,FE,1986,460,PUB
16,L3,MA,1986,674,PUB
17,L1,FE,1986,8301,PUB
17,L1,MA,1986,13100,PUB
17,L2,FE,1986,5542,PUB
17,L2,MA,1986,7831,PUB
17,L3,FE,1986,2319,PUB
17,L3,MA,1986,3049,PUB
18,L1,FE,1986,8645,PUB
18,L1,MA,1986,14782,PUB
18,L2,FE,1986,6907,PUB
18,L2,MA,1986,10887,PUB
18,L3,FE,1986,5992,PUB
18,L3,MA,1986,7922,PUB
19,L1,FE,1986,7163,PUB
19,L1,MA,1986,13807,PUB
19,L2,FE,1986,7205,PUB
19,L2,MA,1986,12470,PUB
19,L3,FE,1986,9603,PUB
19,L3,MA,1986,13049,PUB
20,L1,FE,1986,4447,PUB
20,L1,MA,1986,8824,PUB
20,L2,FE,1986,5673,PUB
20,L2,MA,1986,10296,PUB
20,L3,FE,1986,10108,PUB
20,L3,MA,1986,15448,PUB
21,L1,FE,1986,1638,PUB
21,L1,MA,1986,3198,PUB
21,L2,FE,1986,3617,PUB
21,L2,MA,1986,6282,PUB
21,L3,FE,1986,8410,PUB
21,L3,MA,1986,14669,PUB
22,L1,FE,1986,305,PUB
22,L1,MA,1986,694,PUB
22,L2,FE,1986,1436,PUB
22,L2,MA,1986,2532,PUB
22,L3,FE,1986,5376,PUB
22,L3,MA,1986,9455,PUB
23,L2,FE,1986,266,PUB
23,L2,MA,1986,532,PUB
23,L3,FE,1986,2125,PUB
23,L3,MA,1986,3922,PUB
15,L1,FE,1987,2748,PUB
15,L1,MA,1987,3484,PUB
15,L2,FE,1987,634,PUB
15,L2,MA,1987,781,PUB
16,L1,FE,1987,6308,PUB
16,L1,MA,1987,8523,PUB
16,L2,FE,1987,2603,PUB
16,L2,MA,1987,3172,PUB
16,L3,FE,1987,514,PUB
16,L3,MA,1987,746,PUB
17,L1,FE,1987,8251,PUB
17,L1,MA,1987,20325,PUB
17,L2,FE,1987,5817,PUB
17,L2,MA,1987,7937,PUB
17,L3,FE,1987,2338,PUB
17,L3,MA,1987,3138,PUB
18,L1,FE,1987,8090,PUB
18,L1,MA,1987,14367,PUB
18,L2,FE,1987,7278,PUB
18,L2,MA,1987,11202,PUB
18,L3,FE,1987,6153,PUB
18,L3,MA,1987,8365,PUB
19,L1,FE,1987,6386,PUB
19,L1,MA,1987,12454,PUB
19,L2,FE,1987,7040,PUB
19,L2,MA,1987,11865,PUB
19,L3,FE,1987,9479,PUB
19,L3,MA,1987,13229,PUB
20,L1,FE,1987,3916,PUB
20,L1,MA,1987,8303,PUB
20,L2,FE,1987,5670,PUB
20,L2,MA,1987,10285,PUB
20,L3,FE,1987,11264,PUB
20,L3,MA,1987,16558,PUB
21,L1,FE,1987,1539,PUB
21,L1,MA,1987,3325,PUB
21,L2,FE,1987,3235,PUB
21,L2,MA,1987,6225,PUB
21,L3,FE,1987,9547,PUB
21,L3,MA,1987,15677,PUB
22,L1,FE,1987,271,PUB
22,L1,MA,1987,657,PUB
22,L2,FE,1987,1283,PUB
22,L2,MA,1987,2376,PUB
22,L3,FE,1987,6348,PUB
22,L3,MA,1987,10690,PUB
23,L2,FE,1987,236,PUB
23,L2,MA,1987,538,PUB
23,L3,FE,1987,2484,PUB
23,L3,MA,1987,4647,PUB
15,L1,FE,1988,3228,PUB
15,L1,MA,1988,3774,PUB
15,L2,FE,1988,755,PUB
15,L2,MA,1988,872,PUB
16,L1,FE,1988,6782,PUB
16,L1,MA,1988,8824,PUB
16,L2,FE,1988,2538,PUB
16,L2,MA,1988,3337,PUB
16,L3,FE,1988,587,PUB
16,L3,MA,1988,837,PUB
17,L1,FE,1988,8067,PUB
17,L1,MA,1988,12756,PUB
17,L2,FE,1988,5809,PUB
17,L2,MA,1988,7664,PUB
17,L3,FE,1988,2653,PUB
17,L3,MA,1988,3119,PUB
18,L1,FE,1988,8171,PUB
18,L1,MA,1988,14354,PUB
18,L2,FE,1988,7241,PUB
18,L2,MA,1988,10734,PUB
18,L3,FE,1988,6630,PUB
18,L3,MA,1988,8594,PUB
19,L1,FE,1988,6052,PUB
19,L1,MA,1988,12371,PUB
19,L2,FE,1988,6941,PUB
19,L2,MA,1988,11784,PUB
19,L3,FE,1988,9642,PUB
19,L3,MA,1988,13303,PUB
20,L1,FE,1988,3458,PUB
20,L1,MA,1988,7717,PUB
20,L2,FE,1988,5421,PUB
20,L2,MA,1988,9726,PUB
20,L3,FE,1988,10641,PUB
20,L3,MA,1988,15711,PUB
21,L1,FE,1988,1247,PUB
21,L1,MA,1988,3027,PUB
21,L2,FE,1988,3161,PUB
21,L2,MA,1988,6138,PUB
21,L3,FE,1988,9392,PUB
21,L3,MA,1988,14685,PUB
22,L1,FE,1988,163,PUB
22,L1,MA,1988,554,PUB
22,L2,FE,1988,1120,PUB
22,L2,MA,1988,2376,PUB
22,L3,FE,1988,5563,PUB
22,L3,MA,1988,9830,PUB
23,L2,FE,1988,207,PUB
23,L2,MA,1988,523,PUB
23,L3,FE,1988,2321,PUB
23,L3,MA,1988,4210,PUB
15,L1,FE,1989,3213,PUB
15,L1,MA,1989,3775,PUB
15,L2,FE,1989,625,PUB
15,L2,MA,1989,771,PUB
16,L1,FE,1989,6484,PUB
16,L1,MA,1989,8764,PUB
16,L2,FE,1989,2787,PUB
16,L2,MA,1989,3213,PUB
16,L3,FE,1989,583,PUB
16,L3,MA,1989,731,PUB
17,L1,FE,1989,7852,PUB
17,L1,MA,1989,12306,PUB
17,L2,FE,1989,5960,PUB
17,L2,MA,1989,7605,PUB
17,L3,FE,1989,2391,PUB
17,L3,MA,1989,2987,PUB
18,L1,FE,1989,8495,PUB
18,L1,MA,1989,14665,PUB
18,L2,FE,1989,7116,PUB
18,L2,MA,1989,11123,PUB
18,L3,FE,1989,5818,PUB
18,L3,MA,1989,7283,PUB
19,L1,FE,1989,6549,PUB
19,L1,MA,1989,12647,PUB
19,L2,FE,1989,6783,PUB
19,L2,MA,1989,11706,PUB
19,L3,FE,1989,8130,PUB
19,L3,MA,1989,11217,PUB
20,L1,FE,1989,3791,PUB
20,L1,MA,1989,7476,PUB
20,L2,FE,1989,5363,PUB
20,L2,MA,1989,10241,PUB
20,L3,FE,1989,8303,PUB
20,L3,MA,1989,13022,PUB
21,L1,FE,1989,1372,PUB
21,L1,MA,1989,3133,PUB
21,L2,FE,1989,3036,PUB
21,L2,MA,1989,6055,PUB
21,L3,FE,1989,7139,PUB
21,L3,MA,1989,12028,PUB
22,L1,FE,1989,259,PUB
22,L1,MA,1989,648,PUB
22,L2,FE,1989,1202,PUB
22,L2,MA,1989,2588,PUB
22,L3,FE,1989,4815,PUB
22,L3,MA,1989,8205,PUB
23,L2,FE,1989,212,PUB
23,L2,MA,1989,618,PUB
23,L3,FE,1989,1698,PUB
23,L3,MA,1989,3798,PUB
15,L1,FE,1990,4385,PUB
15,L1,MA,1990,4875,PUB
15,L2,FE,1990,725,PUB
15,L2,MA,1990,863,PUB
16,L1,FE,1990,8635,PUB
16,L1,MA,1990,11077,PUB
16,L2,FE,1990,3003,PUB
16,L2,MA,1990,3504,PUB
16,L3,FE,1990,811,PUB
16,L3,MA,1990,775,PUB
17,L1,FE,1990,9708,PUB
17,L1,MA,1990,14822,PUB
17,L2,FE,1990,5868,PUB
17,L2,MA,1990,7713,PUB
17,L3,FE,1990,3378,PUB
17,L3,MA,1990,3544,PUB
18,L1,FE,1990,9163,PUB
18,L1,MA,1990,15114,PUB
18,L2,FE,1990,7028,PUB
18,L2,MA,1990,10637,PUB
18,L3,FE,1990,5839,PUB
18,L3,MA,1990,7454,PUB
19,L1,FE,1990,7291,PUB
19,L1,MA,1990,13096,PUB
19,L2,FE,1990,6916,PUB
19,L2,MA,1990,11276,PUB
19,L3,FE,1990,7180,PUB
19,L3,MA,1990,10827,PUB
20,L1,FE,1990,4063,PUB
20,L1,MA,1990,8528,PUB
20,L2,FE,1990,5214,PUB
20,L2,MA,1990,9661,PUB
20,L3,FE,1990,7905,PUB
20,L3,MA,1990,12253,PUB
21,L1,FE,1990,1382,PUB
21,L1,MA,1990,3141,PUB
21,L2,FE,1990,2925,PUB
21,L2,MA,1990,5554,PUB
21,L3,FE,1990,6067,PUB
21,L3,MA,1990,10661,PUB
22,L1,FE,1990,253,PUB
22,L1,MA,1990,646,PUB
22,L2,FE,1990,958,PUB
22,L2,MA,1990,2202,PUB
22,L3,FE,1990,3573,PUB
22,L3,MA,1990,6565,PUB
23,L2,FE,1990,164,PUB
23,L2,MA,1990,458,PUB
23,L3,FE,1990,1324,PUB
23,L3,MA,1990,2919,PUB
15,L1,FE,1991,5900,PUB
15,L1,MA,1991,569,PUB
15,L2,FE,1991,1036,PUB
15,L2,MA,1991,108,PUB
16,L1,FE,1991,10723,PUB
16,L1,MA,1991,2312,PUB
16,L2,FE,1991,4139,PUB
16,L2,MA,1991,277,PUB
16,L3,FE,1991,812,PUB
16,L3,MA,1991,25,PUB
17,L1,FE,1991,11196,PUB
17,L1,MA,1991,5357,PUB
17,L2,FE,1991,7976,PUB
17,L2,MA,1991,1752,PUB
17,L3,FE,1991,3074,PUB
17,L3,MA,1991,443,PUB
18,L1,FE,1991,10179,PUB
18,L1,MA,1991,6959,PUB
18,L2,FE,1991,8519,PUB
18,L2,MA,1991,3889,PUB
18,L3,FE,1991,6077,PUB
18,L3,MA,1991,1798,PUB
19,L1,FE,1991,6774,PUB
19,L1,MA,1991,5624,PUB
19,L2,FE,1991,7549,PUB
19,L2,MA,1991,4681,PUB
19,L3,FE,1991,7278,PUB
19,L3,MA,1991,3144,PUB
20,L1,FE,1991,3382,PUB
20,L1,MA,1991,3602,PUB
20,L2,FE,1991,5621,PUB
20,L2,MA,1991,4329,PUB
20,L3,FE,1991,7588,PUB
20,L3,MA,1991,4245,PUB
21,L1,FE,1991,1321,PUB
21,L1,MA,1991,1622,PUB
21,L2,FE,1991,3068,PUB
21,L2,MA,1991,2901,PUB
21,L3,FE,1991,5992,PUB
21,L3,MA,1991,4177,PUB
22,L1,FE,1991,215,PUB
22,L1,MA,1991,352,PUB
22,L2,FE,1991,1014,PUB
22,L2,MA,1991,1210,PUB
22,L3,FE,1991,3308,PUB
22,L3,MA,1991,2792,PUB
23,L2,FE,1991,132,PUB
23,L2,MA,1991,280,PUB
23,L3,FE,1991,1154,PUB
23,L3,MA,1991,1259,PUB
15,L1,FE,1992,7388,PUB
15,L1,MA,1992,7684,PUB
15,L2,FE,1992,1174,PUB
15,L2,MA,1992,1368,PUB
16,L1,FE,1992,12278,PUB
16,L1,MA,1992,14407,PUB
16,L2,FE,1992,5097,PUB
16,L2,MA,1992,5386,PUB
16,L3,FE,1992,938,PUB
16,L3,MA,1992,961,PUB
17,L1,FE,1992,12957,PUB
17,L1,MA,1992,18468,PUB
17,L2,FE,1992,8963,PUB
17,L2,MA,1992,10676,PUB
17,L3,FE,1992,3798,PUB
17,L3,MA,1992,4093,PUB
18,L1,FE,1992,11472,PUB
18,L1,MA,1992,18561,PUB
18,L2,FE,1992,9214,PUB
18,L2,MA,1992,13076,PUB
18,L3,FE,1992,7280,PUB
18,L3,MA,1992,8632,PUB
19,L1,FE,1992,8012,PUB
19,L1,MA,1992,14048,PUB
19,L2,FE,1992,8053,PUB
19,L2,MA,1992,12903,PUB
19,L3,FE,1992,7934,PUB
19,L3,MA,1992,11339,PUB
20,L1,FE,1992,3523,PUB
20,L1,MA,1992,6497,PUB
20,L2,FE,1992,5133,PUB
20,L2,MA,1992,8958,PUB
20,L3,FE,1992,7345,PUB
20,L3,MA,1992,11256,PUB
21,L1,FE,1992,949,PUB
21,L1,MA,1992,1964,PUB
21,L2,FE,1992,2610,PUB
21,L2,MA,1992,5054,PUB
21,L3,FE,1992,5468,PUB
21,L3,MA,1992,9058,PUB
22,L1,FE,1992,137,PUB
22,L1,MA,1992,392,PUB
22,L2,FE,1992,1002,PUB
22,L2,MA,1992,2126,PUB
22,L3,FE,1992,3042,PUB
22,L3,MA,1992,5436,PUB
23,L2,FE,1992,178,PUB
23,L2,MA,1992,430,PUB
23,L3,FE,1992,1067,PUB
23,L3,MA,1992,2137,PUB
15,L1,FE,1993,6627,PUB
15,L1,MA,1993,7119,PUB
15,L2,FE,1993,1557,PUB
15,L2,MA,1993,1530,PUB
16,L1,FE,1993,13755,PUB
16,L1,MA,1993,16106,PUB
16,L2,FE,1993,6759,PUB
16,L2,MA,1993,6750,PUB
16,L3,FE,1993,1211,PUB
16,L3,MA,1993,1197,PUB
17,L1,FE,1993,14030,PUB
17,L1,MA,1993,19249,PUB
17,L2,FE,1993,10723,PUB
17,L2,MA,1993,12175,PUB
17,L3,FE,1993,4784,PUB
17,L3,MA,1993,4783,PUB
18,L1,FE,1993,12102,PUB
18,L1,MA,1993,19223,PUB
18,L2,FE,1993,10749,PUB
18,L2,MA,1993,14889,PUB
18,L3,FE,1993,8260,PUB
18,L3,MA,1993,9300,PUB
19,L1,FE,1993,7614,PUB
19,L1,MA,1993,13471,PUB
19,L2,FE,1993,9326,PUB
19,L2,MA,1993,13698,PUB
19,L3,FE,1993,8322,PUB
19,L3,MA,1993,10994,PUB
20,L1,FE,1993,3170,PUB
20,L1,MA,1993,6431,PUB
20,L2,FE,1993,6044,PUB
20,L2,MA,1993,10088,PUB
20,L3,FE,1993,7051,PUB
20,L3,MA,1993,10667,PUB
21,L1,FE,1993,532,PUB
21,L1,MA,1993,1126,PUB
21,L2,FE,1993,2608,PUB
21,L2,MA,1993,4480,PUB
21,L3,FE,1993,4662,PUB
21,L3,MA,1993,7525,PUB
22,L1,FE,1993,73,PUB
22,L1,MA,1993,346,PUB
22,L2,FE,1993,656,PUB
22,L2,MA,1993,1415,PUB
22,L3,FE,1993,2322,PUB
22,L3,MA,1993,4377,PUB
23,L2,FE,1993,67,PUB
23,L2,MA,1993,260,PUB
23,L3,FE,1993,809,PUB
23,L3,MA,1993,1716,PUB
15,L1,FE,1994,3661,PUB
15,L1,MA,1994,4041,PUB
15,L2,FE,1994,1325,PUB
15,L2,MA,1994,1189,PUB
16,L1,FE,1994,16087,PUB
16,L1,MA,1994,18337,PUB
16,L2,FE,1994,5990,PUB
16,L2,MA,1994,6178,PUB
16,L3,FE,1994,1421,PUB
16,L3,MA,1994,1244,PUB
17,L1,FE,1994,14979,PUB
17,L1,MA,1994,20472,PUB
17,L2,FE,1994,12016,PUB
17,L2,MA,1994,13501,PUB
17,L3,FE,1994,6396,PUB
17,L3,MA,1994,14488,PUB
18,L1,FE,1994,11272,PUB
18,L1,MA,1994,18244,PUB
18,L2,FE,1994,11755,PUB
18,L2,MA,1994,15722,PUB
18,L3,FE,1994,9956,PUB
18,L3,MA,1994,13652,PUB
19,L1,FE,1994,6916,PUB
19,L1,MA,1994,12324,PUB
19,L2,FE,1994,9840,PUB
19,L2,MA,1994,14921,PUB
19,L3,FE,1994,10447,PUB
19,L3,MA,1994,11462,PUB
20,L1,FE,1994,2703,PUB
20,L1,MA,1994,5716,PUB
20,L2,FE,1994,6269,PUB
20,L2,MA,1994,10361,PUB
20,L3,FE,1994,9084,PUB
20,L3,MA,1994,6385,PUB
21,L1,FE,1994,533,PUB
21,L1,MA,1994,1329,PUB
21,L2,FE,1994,2590,PUB
21,L2,MA,1994,4837,PUB
21,L3,FE,1994,6058,PUB
21,L3,MA,1994,9411,PUB
22,L1,FE,1994,58,PUB
22,L1,MA,1994,290,PUB
22,L2,FE,1994,465,PUB
22,L2,MA,1994,1015,PUB
22,L3,FE,1994,2625,PUB
22,L3,MA,1994,4418,PUB
23,L2,FE,1994,61,PUB
23,L2,MA,1994,222,PUB
23,L3,FE,1994,641,PUB
23,L3,MA,1994,1400,PUB
15,L1,FE,1995,7864,PUB
15,L1,MA,1995,7550,PUB
15,L2,FE,1995,758,PUB
15,L2,MA,1995,740,PUB
16,L1,FE,1995,21364,PUB
16,L1,MA,1995,22823,PUB
16,L2,FE,1995,3504,PUB
16,L2,MA,1995,3720,PUB
16,L3,FE,1995,1314,PUB
16,L3,MA,1995,1222,PUB
17,L1,FE,1995,14885,PUB
17,L1,MA,1995,20922,PUB
17,L2,FE,1995,14096,PUB
17,L2,MA,1995,15798,PUB
17,L3,FE,1995,5660,PUB
17,L3,MA,1995,5521,PUB
18,L1,FE,1995,9586,PUB
18,L1,MA,1995,16055,PUB
18,L2,FE,1995,12307,PUB
18,L2,MA,1995,16392,PUB
18,L3,FE,1995,11161,PUB
18,L3,MA,1995,11994,PUB
19,L1,FE,1995,4868,PUB
19,L1,MA,1995,9359,PUB
19,L2,FE,1995,9126,PUB
19,L2,MA,1995,13699,PUB
19,L3,FE,1995,11194,PUB
19,L3,MA,1995,14185,PUB
20,L1,FE,1995,1655,PUB
20,L1,MA,1995,3557,PUB
20,L2,FE,1995,5234,PUB
20,L2,MA,1995,8837,PUB
20,L3,FE,1995,9462,PUB
20,L3,MA,1995,13635,PUB
21,L1,FE,1995,287,PUB
21,L1,MA,1995,848,PUB
21,L2,FE,1995,1952,PUB
21,L2,MA,1995,3803,PUB
21,L3,FE,1995,5710,PUB
21,L3,MA,1995,9570,PUB
22,L1,FE,1995,53,PUB
22,L1,MA,1995,238,PUB
22,L2,FE,1995,341,PUB
22,L2,MA,1995,757,PUB
22,L3,FE,1995,2344,PUB
22,L3,MA,1995,4418,PUB
23,L2,FE,1995,45,PUB
23,L2,MA,1995,158,PUB
23,L3,FE,1995,406,PUB
23,L3,MA,1995,882,PUB
15,L1,FE,1996,8527,PUB
15,L1,MA,1996,8249,PUB
15,L2,FE,1996,781,PUB
15,L2,MA,1996,748,PUB
16,L1,FE,1996,19260,PUB
16,L1,MA,1996,21743,PUB
16,L2,FE,1996,6859,PUB
16,L2,MA,1996,6458,PUB
16,L3,FE,1996,732,PUB
16,L3,MA,1996,622,PUB
17,L1,FE,1996,16875,PUB
17,L1,MA,1996,23697,PUB
17,L2,FE,1996,17754,PUB
17,L2,MA,1996,18418,PUB
17,L3,FE,1996,3393,PUB
17,L3,MA,1996,3325,PUB
18,L1,FE,1996,11385,PUB
18,L1,MA,1996,19162,PUB
18,L2,FE,1996,12248,PUB
18,L2,MA,1996,15783,PUB
18,L3,FE,1996,13007,PUB
18,L3,MA,1996,14117,PUB
19,L1,FE,1996,4791,PUB
19,L1,MA,1996,9726,PUB
19,L2,FE,1996,7782,PUB
19,L2,MA,1996,11788,PUB
19,L3,FE,1996,11866,PUB
19,L3,MA,1996,14849,PUB
20,L1,FE,1996,1472,PUB
20,L1,MA,1996,3519,PUB
20,L2,FE,1996,3713,PUB
20,L2,MA,1996,6444,PUB
20,L3,FE,1996,9074,PUB
20,L3,MA,1996,12556,PUB
21,L1,FE,1996,296,PUB
21,L1,MA,1996,811,PUB
21,L2,FE,1996,1219,PUB
21,L2,MA,1996,2650,PUB
21,L3,FE,1996,5022,PUB
21,L3,MA,1996,8080,PUB
22,L1,FE,1996,42,PUB
22,L1,MA,1996,196,PUB
22,L2,FE,1996,202,PUB
22,L2,MA,1996,600,PUB
22,L3,FE,1996,1770,PUB
22,L3,MA,1996,3224,PUB
23,L2,FE,1996,61,PUB
23,L2,MA,1996,177,PUB
23,L3,FE,1996,272,PUB
23,L3,MA,1996,707,PUB
15,L1,FE,1997,10399,PUB
15,L1,MA,1997,9696,PUB
15,L2,FE,1997,933,PUB
15,L2,MA,1997,866,PUB
16,L1,FE,1997,21692,PUB
16,L1,MA,1997,23863,PUB
16,L2,FE,1997,7729,PUB
16,L2,MA,1997,7272,PUB
16,L3,FE,1997,698,PUB
16,L3,MA,1997,652,PUB
17,L1,FE,1997,17227,PUB
17,L1,MA,1997,24914,PUB
17,L2,FE,1997,16329,PUB
17,L2,MA,1997,17153,PUB
17,L3,FE,1997,6004,PUB
17,L3,MA,1997,5507,PUB
18,L1,FE,1997,12287,PUB
18,L1,MA,1997,21460,PUB
18,L2,FE,1997,13574,PUB
18,L2,MA,1997,17403,PUB
18,L3,FE,1997,15276,PUB
18,L3,MA,1997,15501,PUB
19,L1,FE,1997,4773,PUB
19,L1,MA,1997,10005,PUB
19,L2,FE,1997,8911,PUB
19,L2,MA,1997,13166,PUB
19,L3,FE,1997,11885,PUB
19,L3,MA,1997,14195,PUB
20,L1,FE,1997,1135,PUB
20,L1,MA,1997,2818,PUB
20,L2,FE,1997,3570,PUB
20,L2,MA,1997,6215,PUB
20,L3,FE,1997,8034,PUB
20,L3,MA,1997,10732,PUB
21,L1,FE,1997,161,PUB
21,L1,MA,1997,526,PUB
21,L2,FE,1997,956,PUB
21,L2,MA,1997,1984,PUB
21,L3,FE,1997,3700,PUB
21,L3,MA,1997,5846,PUB
22,L1,FE,1997,19,PUB
22,L1,MA,1997,162,PUB
22,L2,FE,1997,164,PUB
22,L2,MA,1997,421,PUB
22,L3,FE,1997,1151,PUB
22,L3,MA,1997,2277,PUB
23,L2,FE,1997,28,PUB
23,L2,MA,1997,127,PUB
23,L3,FE,1997,188,PUB
23,L3,MA,1997,513,PUB
15,L1,FE,1998,12067,PUB
15,L1,MA,1998,11541,PUB
15,L2,FE,1998,1015,PUB
15,L2,MA,1998,883,PUB
16,L1,FE,1998,24242,PUB
16,L1,MA,1998,26254,PUB
16,L2,FE,1998,8996,PUB
16,L2,MA,1998,8035,PUB
16,L3,FE,1998,841,PUB
16,L3,MA,1998,739,PUB
17,L1,FE,1998,18377,PUB
17,L1,MA,1998,25991,PUB
17,L2,FE,1998,18072,PUB
17,L2,MA,1998,18523,PUB
17,L3,FE,1998,6697,PUB
17,L3,MA,1998,6211,PUB
18,L1,FE,1998,11308,PUB
18,L1,MA,1998,19780,PUB
18,L2,FE,1998,13736,PUB
18,L2,MA,1998,17712,PUB
18,L3,FE,1998,14114,PUB
18,L3,MA,1998,14479,PUB
19,L1,FE,1998,4763,PUB
19,L1,MA,1998,9951,PUB
19,L2,FE,1998,9889,PUB
19,L2,MA,1998,14796,PUB
19,L3,FE,1998,12560,PUB
19,L3,MA,1998,15493,PUB
20,L1,FE,1998,1291,PUB
20,L1,MA,1998,3206,PUB
20,L2,FE,1998,3498,PUB
20,L2,MA,1998,6013,PUB
20,L3,FE,1998,8402,PUB
20,L3,MA,1998,11915,PUB
21,L1,FE,1998,201,PUB
21,L1,MA,1998,558,PUB
21,L2,FE,1998,802,PUB
21,L2,MA,1998,1660,PUB
21,L3,FE,1998,3261,PUB
21,L3,MA,1998,5309,PUB
22,L1,FE,1998,33,PUB
22,L1,MA,1998,155,PUB
22,L2,FE,1998,173,PUB
22,L2,MA,1998,311,PUB
22,L3,FE,1998,900,PUB
22,L3,MA,1998,1732,PUB
23,L2,FE,1998,32,PUB
23,L2,MA,1998,116,PUB
23,L3,FE,1998,194,PUB
23,L3,MA,1998,329,PUB
15,L1,FE,1999,13651,PUB
15,L1,MA,1999,12716,PUB
15,L2,FE,1999,1454,PUB
15,L2,MA,1999,1113,PUB
16,L1,FE,1999,24856,PUB
16,L1,MA,1999,26682,PUB
16,L2,FE,1999,10924,PUB
16,L2,MA,1999,9532,PUB
16,L3,FE,1999,1034,PUB
16,L3,MA,1999,820,PUB
17,L1,FE,1999,18013,PUB
17,L1,MA,1999,25597,PUB
17,L2,FE,1999,19869,PUB
17,L2,MA,1999,19365,PUB
17,L3,FE,1999,8274,PUB
17,L3,MA,1999,6755,PUB
18,L1,FE,1999,11330,PUB
18,L1,MA,1999,19512,PUB
18,L2,FE,1999,14720,PUB
18,L2,MA,1999,18290,PUB
18,L3,FE,1999,15707,PUB
18,L3,MA,1999,15260,PUB
19,L1,FE,1999,4295,PUB
19,L1,MA,1999,9171,PUB
19,L2,FE,1999,9362,PUB
19,L2,MA,1999,13765,PUB
19,L3,FE,1999,12709,PUB
19,L3,MA,1999,15003,PUB
20,L1,FE,1999,1108,PUB
20,L1,MA,1999,2897,PUB
20,L2,FE,1999,3662,PUB
20,L2,MA,1999,6445,PUB
20,L3,FE,1999,9710,PUB
20,L3,MA,1999,13214,PUB
21,L1,FE,1999,162,PUB
